Rank,Name,Team,Player_Type,Position,Salary_M,Dollar_Per_Score,Rostered_By,HR,R,RBI,SB,AVG,OBP,SLG,W,QS,SO,ERA,WHIP,IP,SV,HLD,Strategy_Score,FPTS,WAR,z_HR,z_R,z_RBI,z_QS,z_K,z_ERA,z_WHIP,Block_Type,Blocking_Franchise,Tier
356,Heliot Ramos,SFG,Batter,Batter,,,,19.1179,63.9049,64.3264,5.8046,0.256093,0.322886,0.428437,,,129.001,,,,,,-0.4726556625549968,621.0,1.36361,0.0457937327704389,-0.08765979477665246,0.06087164271643782,,,,,,,Tier 4 - Depth
357,Austin Warren,NYM,Pitcher,RP,,,,5.74444,21.4259,,,0.245931,,,2.1862,0.0,39.564,4.06171,1.3135,44.0,0.0,0.7021,-0.47902554171556194,172.60000000000002,0.148457,,,,-0.7013491910761157,-0.9480313716558508,0.01818666887416154,0.07409870481586368,,,Tier 3 - Solid
358,Yainer Diaz,HOU,Batter,Batter,,,,18.5371,56.6553,65.2938,1.6412,0.272929,0.308077,0.452761,,,81.5775,,,,,,-0.4853650495452576,562.8,2.49343,-0.03719596133194126,-0.5795025584120607,0.13048165666900885,,,,,,,Tier 4 - Depth
359,Oneil Cruz,PIT,Batter,Batter,10.1,,JD Barnett,20.0739,60.7931,59.6648,24.5346,0.237226,0.323176,0.437742,,,146.241,,,,,,-0.48723534701798843,603.4,2.45771,0.18239522650645024,-0.2987771408206633,-0.27455738461590284,,,,,,,Tier 4 - Depth
360,Cade Povich,BAL,Pitcher,RP,,,,5.64114,19.5926,,,0.246473,,,2.4016,2.0222,39.3088,4.03681,1.30579,40.5513,0.0,0.6665,-0.4887880011796561,165.20000000000002,0.383596,,,,-0.36856583972760065,-0.9534239770915518,0.07440837218748153,0.16097385726349603,,,Tier 3 - Solid
361,Wilyer Abreu,BOS,Batter,Batter,,,,17.7445,53.4855,57.3573,6.7654,0.249084,0.335207,0.452481,,,103.386,,,,,,-0.49046241375476524,536.8,1.74837,-0.1504494591720696,-0.7945548636663525,-0.440595328791588,,,,,,,Tier 4 - Depth
362,Zach Pop,PHI,Pitcher,RP,,,,5.96844,26.3225,,,0.263458,,,2.5214,0.0,40.9814,4.1755,1.40103,52.0,0.0,6.7606,-0.4951899782990292,217.6,0.0588633,,,,-0.7013491910761157,-0.9180804353527063,-0.23873974156852118,-0.9121765343205024,,,Tier 3 - Solid
363,Kendry Rojas,MIN,Pitcher,RP,,,,5.03533,20.0589,,,0.24813,,,2.0715,0.0,38.7755,3.97461,1.33234,42.0,0.0,0.6546,-0.49844668085487903,173.3,0.154808,,,,-0.7013491910761157,-0.9646930855510317,0.21484973548420985,-0.13818765991999032,,,Tier 4 - Depth
364,Sonny Gray,BOS,Pitcher,SP,4.2,,Steve Cornish,21.2188,80.6759,,,0.243104,,,11.5177,17.0218,189.835,3.68218,1.20609,181.357,0.0,0.0,-0.5025605725608722,854.5000000000001,3.87305,,,,2.0998433961972265,2.2273299583919983,0.8751273539546671,1.2843788765928172,,,Tier 4 - Depth
365,Alexis Díaz,TEX,Pitcher,RP,,,,8.7,33.0978,,,0.238643,,,2.7589,0.0,59.437,4.66851,1.43491,60.0,2.88,11.846,-0.5077576138539401,266.3,-0.101282,,,,-0.7013491910761157,-0.5280970149799726,-1.3519068881749556,-1.293931419524889,,,Tier 4 - Depth
366,José Leclerc,,Pitcher,RP,,,,5.90578,21.1615,,,0.228921,,,2.165,0.0,47.1313,4.04776,1.30441,44.0,0.0,0.0,-0.5189605705843756,184.0,0.129298,,,,-0.7013491910761157,-0.7881275193299124,0.04968437012800865,0.17652349544478382,,,Tier 4 - Depth
367,Willson Contreras,BOS,Batter,Batter,,,,19.3405,59.6762,62.9067,3.7873,0.248265,0.338123,0.445642,,,120.421,,,,,,-0.5241679098681707,580.2,1.46157,0.07760073329934698,-0.3745522432683001,-0.041283966967731844,,,,,,,Tier 4 - Depth
368,Grayson Rodriguez,LAA,Pitcher,SP,9.1,,Tyler Hart,16.7702,58.9047,,,0.237503,,,7.7213,11.4737,135.613,3.80157,1.24457,128.892,0.0,0.0,-0.5410413064928483,566.3,2.26519,,,,1.1868202967922734,1.0815703504978968,0.6055567050158173,0.8507918641174697,,,Tier 4 - Depth
369,Josh Bell,MIN,Batter,Batter,,,,18.0609,58.1904,62.1391,1.8418,0.252145,0.334908,0.430063,,,92.0143,,,,,,-0.5439735423523154,566.2,1.12738,-0.10523950873475343,-0.4753550431758111,-0.09651721764996644,,,,,,,Tier 4 - Depth
370,Noelvi Marte,CIN,Batter,Batter,1.5,,Ross & Jack Kantor,16.0102,57.6597,54.2753,12.9973,0.256244,0.310798,0.427949,,,100.445,,,,,,-0.5491779158779309,518.5,1.02729,-0.3982611438858397,-0.5113599199498826,-0.6623630184771622,,,,,,,Tier 4 - Depth
371,Tyler Ferguson,ATH,Pitcher,RP,,,,6.67911,26.4133,,,0.24191,,,2.5483,0.0,51.0209,4.25134,1.39807,52.0,1.018,6.4451,-0.5497052527509603,223.90000000000003,0.0599666,,,,-0.7013491910761157,-0.7059367744133677,-0.40997885720234484,-0.8788236872070132,,,Tier 4 - Depth
372,Cristian Mena,ARI,Pitcher,RP,,,,4.74903,20.3517,,,0.248696,,,2.3229,1.4249,40.2185,3.98781,1.32555,42.36,0.0,0.668,-0.5538543187492,175.70000000000002,0.414468,,,,-0.4668605166935131,-0.9342011982323938,0.18504545902895578,-0.061678932926548184,,,Tier 4 - Depth
373,Kyle Bradish,BAL,Pitcher,SP,,,,18.8694,70.6442,,,0.240165,,,10.5462,14.4754,166.64,3.70097,1.23385,157.977,0.0,0.0,-0.5566144018592059,721.9,3.12603,,,,1.6807950696845877,1.7371987550962198,0.8327014180005586,0.9715832563663203,,,Tier 4 - Depth
374,Emerson Hancock,SEA,Pitcher,RP,1.5,,Nick & Alex Gianaris,8.27075,29.629,,,0.253342,,,3.0235,1.2465,49.0791,4.12869,1.29513,59.6927,0.0,0.6494,-0.5607535768524996,228.6,0.100087,,,,-0.4962189134300253,-0.7469687541745119,-0.1330474551389397,0.2810891782870738,,,Tier 4 - Depth
375,Jack Dreyer,LAD,Pitcher,RP,,,,6.28222,21.3403,,,0.241026,,,2.2569,0.0,42.6696,4.06161,1.32162,44.0,0.0,0.7738,-0.5611715094548622,181.2,0.187056,,,,-0.7013491910761157,-0.8824072515887946,0.01841245884730688,-0.017396267671139717,,,Tier 4 - Depth
376,Ceddanne Rafaela,BOS,Batter,Batter,1.5,,Steve Cornish,15.6054,60.334,60.7796,18.4696,0.257161,0.299176,0.424219,,,105.59,,,,,,-0.5647721549710575,559.5,2.51969,-0.4561024458359837,-0.3299243782937674,-0.19434108985228227,,,,,,,Tier 4 - Depth
377,Dylan Ross,NYM,Pitcher,RP,,,,4.62933,19.4599,,,0.231723,,,2.1372,0.0,43.7795,3.83818,1.36513,42.0,0.0,0.7021,-0.566186868835812,179.10000000000002,0.132196,,,,-0.7013491910761157,-0.8589540667412852,0.5228949958471156,-0.5076605845319094,,,Tier 4 - Depth
378,Javier Assad,CHC,Pitcher,RP,,,,9.883,38.5218,,,0.254728,,,3.9587,1.8429,65.6118,4.18872,1.34848,76.5465,0.0,4.8279,-0.5682292171529943,311.20000000000005,0.216177,,,,-0.3980723449678285,-0.397617939571015,-0.2685891760184037,-0.3200508195185366,,,Tier 4 - Depth
379,Mason Fluharty,TOR,Pitcher,RP,,,,5.45533,19.9764,,,0.237775,,,2.1172,0.0,42.5312,3.96696,1.33927,42.0,0.0,0.6491,-0.5700574101532312,177.9,0.0636133,,,,-0.7013491910761157,-0.8853317680163064,0.23212266842986945,-0.21627388643906825,,,Tier 4 - Depth
380,Dylan Cease,TOR,Pitcher,SP,14.6,,Nick & Alex Gianaris,22.4499,80.0197,,,0.223294,,,12.2999,17.3738,216.007,3.60353,1.21641,184.857,0.0,0.0,-0.581169296272366,900.2,3.7996,,,,2.1577702776504344,2.780367848137939,1.05271116783389,1.1680946258457914,,,Tier 4 - Depth
381,Sauryn Lao,WSN,Pitcher,RP,,,,5.62333,20.9077,,,0.253585,,,1.9552,0.0,34.7778,4.15391,1.30671,42.0,0.0,0.6621,-0.5846208767952074,156.8,0.064709,,,,-0.7013491910761157,-1.0491680806540942,-0.18999168636632718,0.15060743180930333,,,Tier 4 - Depth
382,Matt Shaw,CHC,Batter,Batter,1.0,,Steve Cornish,15.2302,56.8433,53.0917,17.5917,0.242812,0.321601,0.412939,,,90.0572,,,,,,-0.5999488103800623,517.6,2.25716,-0.5097142454696149,-0.5667478630408046,-0.7475298703629004,,,,,,,Tier 4 - Depth
383,Kyle Hurt,LAD,Pitcher,RP,,,,5.95283,21.9393,,,0.238195,,,2.6919,2.2029,46.7216,4.01557,1.31948,45.48,0.0,0.7738,-0.6080438694728905,187.6,0.481071,,,,-0.33882894348159304,-0.7967848486677128,0.12236616248366283,0.006716939363612382,,,Tier 4 - Depth
384,Jaden Hill,COL,Pitcher,RP,,,,7.33378,31.7283,,,0.262442,,,2.6356,0.0,54.7955,4.57804,1.42179,58.0,1.909,10.3405,-0.608663560200422,266.1,0.215287,,,,-0.7013491910761157,-0.626176082886735,-1.147634699469889,-1.1460971782651048,,,Tier 4 - Depth
385,Blake Snell,LAD,Pitcher,SP,10.5,,Nolan Chidester,18.9074,69.7441,,,0.217713,,,11.346,15.9606,200.444,3.52217,1.25161,163.779,0.0,0.0,-0.6140051113863232,806.1000000000001,3.28673,,,,1.9252070138161346,2.451507666336163,1.236413889985367,0.7714661736853898,,,Tier 4 - Depth
386,Joe Musgrove,SDP,Pitcher,SP,,,,21.578,74.3659,,,0.24658,,,9.7811,14.0353,150.212,3.89702,1.21375,158.921,0.0,0.0,-0.6527763403349831,657.8,2.31692,,,,1.6083700113676647,1.3900603456224954,0.390040175648088,1.1980671168329113,,,Tier 4 - Depth
387,Juan Morillo,ARI,Pitcher,RP,,,,5.67467,29.1142,,,0.256248,,,2.7041,0.0,48.6941,4.3069,1.48738,56.0,1.13,11.2896,-0.6532541443020146,254.60000000000008,-0.0585142,,,,-0.7013491910761157,-0.7551041503059572,-0.5354277662821877,-1.8851557060264894,,,Tier 4 - Depth
388,Chris Roycroft,STL,Pitcher,RP,,,,5.28089,25.8761,,,0.257257,,,2.4809,0.0,41.3297,4.09646,1.43899,52.0,0.0,7.0624,-0.6657694706572947,223.1,0.034797,,,,-0.7013491910761157,-0.9107205432161286,-0.06027534679402858,-1.339904262843482,,,Tier 4 - Depth
389,Andrew Chafin,,Pitcher,RP,,,,5.152,21.1894,,,0.233682,,,2.3114,0.0,48.9488,3.82308,1.36468,46.0,0.0,0.0,-0.6812694230971111,198.30000000000004,0.235281,,,,-0.7013491910761157,-0.7497221103197776,0.5569892817921411,-0.5025900503423582,,,Tier 4 - Depth
390,Craig Yoho,MIL,Pitcher,RP,,,,4.56444,19.0128,,,0.237552,,,1.9698,0.0,40.2319,3.94513,1.35542,40.0,0.0,0.6325,-0.6827952579725998,164.9,0.0807786,,,,-0.7013491910761157,-0.9339180441852213,0.2814126195676121,-0.3982497245751633,,,Tier 4 - Depth
391,Will Klein,LAD,Pitcher,RP,,,,5.98889,24.3641,,,0.231055,,,2.5591,0.0,53.8883,4.05349,1.4102,50.0,0.0,5.1589,-0.6879043026594501,222.8,0.0988426,,,,-0.7013491910761157,-0.6453460344982861,0.036746604666751,-1.015502753249788,,,Tier 4 - Depth
392,Hunter Brown,HOU,Pitcher,SP,,,,20.8733,81.0952,,,0.235102,,,12.0274,17.6519,199.991,3.63146,1.22679,184.176,0.0,0.0,-0.6938101268427352,870.3000000000002,3.58674,,,,2.203535805298552,2.4419353690698133,0.9896480283342497,1.0511343038734902,,,Tier 4 - Depth
393,Gerrit Cole,NYY,Pitcher,SP,25.1,,Ethan Gobetz,19.6329,62.5592,,,0.239,,,8.2248,11.3089,133.26,4.00397,1.22121,130.983,0.0,0.0,-0.6946526380779052,543.2,1.89114,,,,1.1596999841119078,1.031849345050388,0.14855779936858443,1.1140089278239191,,,Tier 4 - Depth
394,Tyler Kinley,,Pitcher,RP,,,,8.384,30.8347,,,0.23144,,,3.1464,0.0,68.0841,4.05075,1.31558,64.0,0.0,0.0,-0.72686261284873,270.00000000000006,0.343057,,,,-0.7013491910761157,-0.34537601786771027,0.04293324993094815,0.05066156900638443,,,Tier 4 - Depth
395,Pablo López,MIN,Pitcher,SP,12.6,,Steve Cornish,22.9737,83.2751,,,0.245654,,,11.2099,16.6539,181.049,3.81451,1.20775,181.85,0.0,0.0,-0.7269552285823135,811.1000000000001,3.24153,,,,2.0392999311783764,2.041673879402703,0.5763394824907423,1.2656742393602527,Partial,Steve Cornish,Tier 4 - Depth
396,Colin Holderman,CLE,Pitcher,RP,,,,4.73667,20.2404,,,0.24249,,,2.0156,0.0,40.7178,3.99999,1.34975,42.0,0.0,0.6864,-0.7289667269348663,173.9,0.0989774,,,,-0.7013491910761157,-0.9236505403403662,0.1575442402997896,-0.334360993786825,,,Tier 4 - Depth
397,Jared Triolo,PIT,Batter,Batter,,,,8.5175,48.1461,43.9916,11.8743,0.241468,0.328416,0.36046,,,107.341,,,,,,-0.7409193240488672,470.3,1.40086,-1.468882495471418,-1.1568017810348834,-1.4023345922667596,,,,,,,Tier 4 - Depth
398,Shane Bieber,TOR,Pitcher,SP,,,,19.4997,71.4595,,,0.253749,,,9.6034,13.8616,139.639,3.86406,1.23529,153.005,0.0,0.0,-0.7481192399842633,657.7,2.46885,,,,1.579785070150556,1.1666433500438684,0.4644605507969657,0.955357546959757,,,Tier 4 - Depth
399,Josh Smith,TEX,Batter,Batter,,,,8.8766,47.7545,41.1601,7.4298,0.244946,0.330418,0.373511,,,79.4279,,,,,,-0.7507479047358452,433.2,1.47038,-1.4175712021653493,-1.183369540116712,-1.60607736103532,,,,,,,Tier 4 - Depth
400,Byron Buxton,MIN,Batter,Batter,5.0,,Jake Zuckman & Andrew Meyers,25.5534,71.7553,63.7502,14.4183,0.24773,0.315257,0.489176,,,132.988,,,,,,-0.7617360812062691,652.7,2.89735,0.9653532651324699,0.4449437187473229,0.01941072681869954,,,,,,,Tier 4 - Depth
401,Kaleb Ort,HOU,Pitcher,RP,,,,7.76533,27.2101,,,0.239322,,,2.5109,0.0,53.4324,4.41732,1.37619,52.0,0.0,6.8958,-0.762569147589033,217.59999999999997,-0.0979377,,,,-0.7013491910761157,-0.65497961137186,-0.784745054629854,-0.6322830470573094,,,Tier 4 - Depth
402,J.P. Crawford,SEA,Batter,Batter,,,,9.8851,54.6905,46.5844,4.5659,0.241185,0.336569,0.359713,,,99.0134,,,,,,-0.7848721365622792,511.3,2.05337,-1.2734680573611992,-0.7128026938665476,-1.215767666304152,,,,,,,Tier 4 - Depth
403,Bailey Horn,DET,Pitcher,RP,,,,6.45956,26.2788,,,0.248718,,,2.4567,0.0,45.9082,4.21488,1.41413,52.0,0.0,6.3486,-0.804280117034929,222.0,-0.10387,,,,-0.7013491910761157,-0.8139727219490573,-0.3276558329933622,-1.059785418505199,,,Tier 4 - Depth
404,Jesse Scholtens,TBR,Pitcher,RP,,,,6.48185,22.015,,,0.257363,,,2.0969,0.641,37.407,4.26925,1.30076,43.1484,0.0,0.6589,-0.8125565993910604,168.99999999999997,0.127235,,,,-0.5958630234297908,-0.9936107208909875,-0.4504178413927707,0.2176511616489182,,,Tier 4 - Depth
405,Spencer Strider,ATL,Pitcher,SP,12.5,,Steve Cornish,21.1423,73.3784,,,0.22898,,,10.6405,14.5594,187.188,3.82731,1.22644,160.846,0.0,0.0,-0.8305747588799635,748.1000000000001,2.66349,,,,1.6946185300313759,2.1713964686259306,0.5474383659280706,1.0550780526875858,Partial,Steve Cornish,Tier 4 - Depth
406,Joey Ortiz,MIL,Batter,Batter,1.5,,Brian Frederick,9.9347,53.311,49.5903,11.9987,0.249414,0.312755,0.382203,,,81.4641,,,,,,-0.8457542107015898,481.3,1.99318,-1.2663807832092053,-0.8063936633593535,-0.9994758108771996,,,,,,,Tier 4 - Depth
407,Luinder Avila,KCR,Pitcher,RP,,,,4.326,20.2465,,,0.25031,,,2.0794,0.0,38.0287,3.98816,1.36619,42.0,0.0,0.6688,-0.8635022175643552,178.00000000000003,0.154984,,,,-0.7013491910761157,-0.9804736409561314,0.18425519412294508,-0.5196045095117404,,,Tier 4 - Depth
408,Austin Peterson,CLE,Pitcher,RP,,,,6.23657,21.1353,,,0.262882,,,1.9875,1.3128,30.4823,4.37577,1.28429,40.468,0.0,0.6864,-0.8719179073552634,141.0,0.0945753,,,,-0.48530825365631025,-1.1399358574920773,-0.6909293207877467,0.40323271298647007,,,Tier 4 - Depth
409,Chase DeLauter,CLE,Batter,Batter,,,Steve Cornish,13.8777,54.2309,56.5676,2.6075,0.251394,0.325724,0.406382,,,92.1666,,,,,,-0.8777896095927836,533.9,2.03501,-0.7029710658440451,-0.7439838534018095,-0.4974188020377589,,,,,,,Tier 4 - Depth
410,Luis Castillo,SEA,Pitcher,SP,18.7,,Nick & Alex Gianaris,24.9223,84.0676,,,0.241479,,,10.9149,16.4458,171.802,3.85787,1.21933,181.473,0.0,0.0,-0.8797232038994995,759.9000000000001,2.36351,,,,2.0050539538192496,1.8462764559547156,0.4784369501346941,1.1351924928824848,,,Tier 4 - Depth
411,Framber Valdez,,Pitcher,SP,,,,16.098,81.3849,,,0.248888,,,12.078,19.1945,178.531,3.47402,1.27679,190.384,0.0,0.0,-0.8917775569051032,886.2,3.71929,,,,2.4573937806670707,1.9884662756131462,1.3451317620551018,0.487741616145645,,,Tier 4 - Depth
412,Trey Yesavage,TOR,Pitcher,SP,,,Brenden Freedman,18.0187,67.2508,,,0.229684,,,9.3622,11.9141,161.615,3.81207,1.2773,146.759,0.0,0.6491,-0.914389039594459,666.5999999999999,2.11007,,,,1.259294724610435,1.6310159874065766,0.5818487578355015,0.48199501073082085,,,Tier 4 - Depth
413,Hunter Greene,CIN,Pitcher,SP,,,,28.1852,85.7245,,,0.224551,,,11.0564,16.5559,220.007,3.93789,1.18682,183.816,0.0,0.0,-0.9236169342077416,836.0000000000002,3.57287,,,,2.0231725607737903,2.8648914443087996,0.29775981362337256,1.5015104184431298,,,Tier 4 - Depth
414,Jorge Polanco,NYM,Batter,Batter,,,,19.6532,58.1407,63.4134,4.8419,0.24885,0.326812,0.438398,,,96.8154,,,,,,-0.928153063507588,562.4,1.76369,0.12228199594709876,-0.4787268961542757,-0.004823977232598523,,,,,,,Tier 4 - Depth
415,Ricky Tiedemann,TOR,Pitcher,RP,,,Brenden Freedman,5.69244,21.9392,,,0.237907,,,2.6058,2.245,47.5011,3.99291,1.3537,45.702,0.0,0.6491,-0.9379093398296887,191.40000000000003,0.409464,,,,-0.331900756807786,-0.7803133128639164,0.17353017039851637,-0.3788690161173236,,,Tier 4 - Depth
416,Eury Pérez,MIA,Pitcher,SP,15.7,,JD Barnett,22.0271,72.8586,,,0.228595,,,9.0714,12.9536,171.754,3.99184,1.2217,154.035,0.0,0.0,-0.9459188606814,685.0,2.61372,,,,1.43036004640194,1.845262172800665,0.17594612311117794,1.1084876794841851,Partial,JD Barnett,Tier 4 - Depth
417,Zak Kent,STL,Pitcher,RP,,,,4.54222,19.3658,,,0.245519,,,1.9349,0.0,36.901,4.01574,1.37055,40.0,0.0,0.6791,-0.9571120969112437,156.7,0.120965,,,,-0.7013491910761157,-1.0043029558066012,0.12198231952931535,-0.5687323518816075,,,Tier 4 - Depth
418,Lawrence Butler,ATH,Batter,Batter,6.0,,Jake Zuckman & Andrew Meyers,18.9415,60.294,58.1869,16.0278,0.244906,0.313115,0.434143,,,121.48,,,,,,-0.9587508070482735,561.9,1.752,0.02058818518149322,-0.3326381432663755,-0.3809008202376775,,,,,Partial,Jake Zuckman & Andrew Meyers,Tier 4 - Depth
419,Tim Mayza,,Pitcher,RP,,,,4.66889,21.1215,,,0.25938,,,2.167,0.0,36.1251,3.94948,1.37362,44.0,0.0,0.0,-0.9745939858462014,165.10000000000002,0.131137,,,,-0.7013491910761157,-1.0206984203738438,0.27159075573576674,-0.6033246629080987,,,Tier 4 - Depth
420,Dylan Crews,WSN,Batter,Batter,1.0,,Brenden Freedman,17.2293,58.6707,62.7052,21.3016,0.243139,0.306692,0.410968,,,110.435,,,,,,-0.9807032870339895,554.0,1.35155,-0.2240656616540707,-0.44276951026722494,-0.05578305505067922,,,,,,,Tier 4 - Depth
421,Wikelman González,CHW,Pitcher,RP,,,,8.98311,33.7539,,,0.23925,,,2.7663,0.0,60.891,4.58713,1.46996,62.0,0.971,12.0367,-0.9873942841153369,263.9,-0.261099,,,,-0.7013491910761157,-0.4973726877718648,-1.1681590080288493,-1.6888696936221084,,,Tier 4 - Depth
422,Kris Bubic,KCR,Pitcher,SP,,,,17.3972,71.2827,,,0.246375,,,9.5755,12.3228,147.764,3.79699,1.29111,155.332,0.0,0.6688,-0.9885541434587277,678.7,2.4797,,,,1.3265524417977252,1.338331904765929,0.6158978857858975,0.32638595038039153,,,Tier 4 - Depth
423,John King,,Pitcher,RP,,,,4.10667,21.0358,,,0.272298,,,2.1714,0.0,30.0264,3.90076,1.38732,44.0,0.0,0.0,-0.9887480324165276,169.20000000000005,0.14418,,,,-0.7013491910761157,-1.149569434365651,0.3815956306524324,-0.7576942593455286,,,Tier 4 - Depth
424,Ryne Stanek,,Pitcher,RP,,,,7.47289,27.1782,,,0.231822,,,2.7432,0.0,59.1847,4.08546,1.33857,56.0,0.0,0.0,-0.9929298400071576,237.9000000000001,0.209485,,,,-0.7013491910761157,-0.5334283408084496,-0.035438449747983033,-0.20838638881087929,,,Tier 4 - Depth
425,Beau Brieske,DET,Pitcher,RP,,,,6.79444,25.6828,,,0.247604,,,2.3426,0.0,45.226,4.31256,1.37282,50.0,0.0,4.0696,-0.9980236163805952,199.09999999999997,0.065924,,,,-0.7013491910761157,-0.8283882212759976,-0.5482074787622452,-0.5943103799044517,,,Tier 4 - Depth
426,Foster Griffin,WSN,Pitcher,SP,,,,17.1454,67.8635,,,0.255393,,,8.1297,11.1012,123.176,3.91879,1.28611,143.276,0.0,0.6621,-1.002259519294987,583.3,2.05663,,,,1.1255198327544327,0.8187653591036487,0.3408856984942328,0.38272521915317476,,,Tier 4 - Depth
427,Michael King,SDP,Pitcher,SP,,,,22.986,80.0817,,,0.234609,,,11.0715,15.7364,182.292,3.7932,1.24476,175.764,0.0,0.0,-1.0038296953300878,768.7,3.06207,,,,1.8883115398905401,2.0679395869127974,0.6244553257681258,0.8486509719041023,,,Tier 4 - Depth
428,Jordan Beck,COL,Batter,Batter,,,,12.7759,50.4834,51.6845,13.3291,0.248324,0.311637,0.410024,,,121.628,,,,,,-1.0111477445946755,481.2,0.294532,-0.8604057162607162,-0.9982297092729872,-0.8487860328955223,,,,,,,Tier 4 - Depth
429,Shota Imanaga,CHC,Pitcher,SP,1.5,,Tyler Hart,29.5606,83.65,,,0.249861,,,10.1861,14.6676,155.64,4.11696,1.19871,171.421,0.0,0.0,-1.01175837700155,645.6000000000001,2.15557,,,,1.7124244634780723,1.504758865626353,-0.10656229128892955,1.367535637301449,,,Tier 4 - Depth
430,Matt Chapman,SFG,Batter,Batter,,,,22.163,70.8347,75.7314,8.6897,0.23789,0.329887,0.427032,,,146.286,,,,,,-1.0167586357907064,698.0,3.27271,0.48090378358166125,0.38248641790275767,0.8815272237884593,,,,,,,Tier 4 - Depth
431,Andrew Benintendi,CHW,Batter,Batter,,,,13.8183,49.2033,51.9495,2.5709,0.253652,0.321395,0.408539,,,77.6496,,,,,,-1.0260856148935018,486.0,0.543364,-0.7114586481954249,-1.0850769728088634,-0.8297177532827134,,,,,,,Tier 4 - Depth
432,Taylor Ward,BAL,Batter,Batter,,,,24.1956,72.7864,75.3315,4.724,0.243654,0.327804,0.436528,,,141.999,,,,,,-1.0305952168103982,699.1,2.10184,0.7713391352216368,0.5148977953287159,0.8527521105161495,,,,,,,Tier 4 - Depth
433,Michael Soroka,ARI,Pitcher,SP,,,,18.4401,75.0873,,,0.248294,,,8.789,9.0647,145.866,4.22695,1.32234,148.577,5.649,0.5678,-1.0330300576968323,646.0000000000002,1.46821,,,,0.790383201846881,1.2982254583828556,-0.35490868275206927,-0.025509122374421288,,,Tier 4 - Depth
434,Luis Curvelo,TEX,Pitcher,RP,,,,7.54,27.8052,,,0.250919,,,2.4301,0.0,45.3999,4.49514,1.39214,52.0,0.0,6.8945,-1.0487490806878272,199.8,0.000325586,,,,-0.7013491910761157,-0.8247135579324695,-0.960454811731967,-0.8120053144424909,,,Tier 4 - Depth
435,MacKenzie Gore,WSN,Pitcher,SP,2.0,,Brenden Freedman,22.0977,79.1871,,,0.229737,,,10.5379,15.8066,192.89,3.76138,1.25099,175.533,0.0,0.0,-1.05175685774924,798.0000000000002,2.92779,,,,1.8998640031803562,2.2918848549674924,0.6963016952231408,0.7784522430132134,,,Tier 4 - Depth
436,Andy Pages,LAD,Batter,Batter,1.5,,Tyler Hart,21.0509,61.5977,68.3718,8.9173,0.255347,0.307524,0.449723,,,105.509,,,,,,-1.05428169846197,584.7,2.30322,0.32199738066971717,-0.24418975839666063,0.35196152326608693,,,,,,,Tier 4 - Depth
437,Ryan Watson,BOS,Pitcher,RP,,,,6.31111,25.9795,,,0.259691,,,2.3786,0.0,41.9013,4.33111,1.38356,50.0,0.0,4.4694,-1.0574200322671636,203.6,0.0723948,,,,-0.7013491910761157,-0.8986421213233128,-0.590091518780802,-0.7153271292283924,,,Tier 4 - Depth
438,Yosver Zulueta,CIN,Pitcher,RP,,,,5.35,24.731,,,0.248827,,,2.4133,0.0,47.8333,4.07833,1.43261,50.0,0.0,4.4404,-1.0715394384863368,214.7,0.167626,,,,-0.7013491910761157,-0.7732936282019264,-0.019339624662682593,-1.2680153558894085,,,Tier 4 - Depth
439,Paul Sewald,,Pitcher,RP,,,,8.745,27.4992,,,0.240461,,,2.5107,0.0,52.7697,4.41183,1.2846,53.0,0.0,0.0,-1.081725097935808,191.50000000000009,0.0648142,,,,-0.7013491910761157,-0.6689830581674673,-0.772349185104146,0.3997396783225571,,,Tier 4 - Depth
440,Nick Pivetta,SDP,Pitcher,SP,,,,29.436,89.6149,,,0.232487,,,11.5509,17.127,209.948,3.95757,1.20092,191.005,0.0,0.0,-1.1016800052456293,839.7,2.86745,,,,2.1171556346315374,2.652335730838128,0.25332434690826583,1.3426336805038777,,,Tier 4 - Depth
441,Cody Ponce,TOR,Pitcher,SP,,,,19.6738,73.4264,,,0.250526,,,9.3055,11.6436,146.772,4.00521,1.26537,152.51,0.0,0.6491,-1.1053526522074146,646.8000000000001,2.29793,,,,1.214779890993694,1.3173700529155552,0.1457580037015754,0.6164205060226845,,,Tier 4 - Depth
442,Jose Corniell,TEX,Pitcher,RP,,,Nick & Alex Gianaris,6.6759,23.7526,,,0.249507,,,2.3758,1.3428,41.6927,4.2869,1.32015,46.468,0.0,0.6629,-1.1086354781147647,171.30000000000007,0.147929,,,,-0.4803713035324573,-0.903050026863623,-0.49026977165301544,-0.0008325226519401554,,,Tier 4 - Depth
443,Jac Caglianone,KCR,Batter,Batter,,,Nolan Chidester,17.4924,50.5308,56.3627,2.4728,0.255257,0.319086,0.450383,,,87.8005,,,,,,-1.1109462095650557,490.3,1.23516,-0.18647167315831256,-0.9950138977804474,-0.5121625397459272,,,,,,,Tier 4 - Depth
444,Kazuma Okamoto,,Batter,Batter,,,,17.5051,53.2968,55.1948,2.3991,0.251048,0.323629,0.441093,,,73.3239,,,,,,-1.1196126393975399,517.2,1.61747,-0.18465698804278202,-0.8073570499246294,-0.5961996860093214,,,,,,,Tier 4 - Depth
